,Candidatus Koribacter versatilis,Vicinamibacter silvestris,Nitrospira japonica,Bacillus endozanthoxylicus,Chthoniobacter flavus,Pirellula staleyi,Pseudolabrys taiwanensis,Acidimicrobium ferrooxidans,Terrimicrobium sacchariphilum,Coxiella burnetii,Arenimicrobium luteum,Ilumatobacter fluminis,Limisphaera ngatamarikiensis,Conexibacter arvalis,Paludibaculum fermentans,Pyrinomonas methylaliphatogenes,Candidatus Solibacter usitatus,Tepidisphaera mucosa,Panacibacter ginsenosidivorans,Parviterribacter kavangonensis,Gaiella occulta,[Brevibacterium] frigoritolerans,Akkermansia muciniphila,Bacillus sp. S3,Thermanaerothrix daxensis,Microlunatus panaciterrae,Solirubrobacter ginsenosidimutans,Betaproteobacteria bacterium GR16-43,Rhodoplanes sp. Z2-YC6860,Neobacillus mesonae,Thermoleophilum minutum,Skermanella aerolata,Paenibacillus qinlingensis,Bradyrhizobium icense,Aquisphaera giovannonii,Brevitalea deliciosa,Fimbriiglobus ruber,Patulibacter brassicae,Conexibacter woesei,Patulibacter medicamentivorans,Gemmatimonas phototrophica,Iamia majanohamensis,Rhodoplanes azumiensis,Povalibacter uvarum,Microlunatus phosphovorus,Actinobacteria bacterium IMCC26256,Aquihabitans daechungensis,Acidisarcina polymorpha,Paenibacillus swuensis,Bacillus megaterium,Zavarzinella formosa,Bacillus oryzisoli,Lacunisphaera limnophila,Kofleria flava,Planctomycetes bacterium ETA_A8,Luteitalea pratensis,Aciditerrimonas ferrireducens,Pseudolabrys sp. FHR47,Bacillus sp. Y1,Labilithrix luteola,Methyloceanibacter caenitepidi,Gemmata sp. SH-PL17,Peribacillus butanolivorans,Methyloceanibacter sp. wino2,Roseisolibacter agri,Gemmatirosa kalamazoonesis,Gemmatimonas aurantiaca,Rubrobacter spartanus,Baekduia soli,Neobacillus bataviensis,Brevitalea aridisoli,Aquicella siphonis,Bacillus circulans,Hyphomonas neptunium,Singulisphaera rosea,Peptoniphilus tyrrelliae,Microlunatus ginsengisoli,Jahnella thaxteri,Bacillus pocheonensis,Peribacillus asahii,Adhaeribacter terreus,Bradyrhizobium sp. KBS0725,Metabacillus litoralis,Solirubrobacter soli,Neobacillus niacini,Bradyrhizobium sp. KBS0727,Methylacidiphilum infernorum,Thermoflexus hugenholtzii,Haliangium tepidum,Planctomyces sp. SH-PL14,Methylacidimicrobium cyclopophantes,Friedmanniella lucida,Bacillus benzoevorans,Verrucomicrobium spinosum,Planctomycetes bacterium ETA_A1,Stenotrophobacter terrae,Occallatibacter riparius,Rhodoplanes roseus,Alterococcus agarolyticus,Rhodoplanes piscinae,Candidatus Xiphinematobacter sp. Idaho Grape,Reyranella graminifolii,Roseibacillus ishigakijimensis,Treponema succinifaciens,Gordonia caeni,Tellurimicrobium multivorans,Cerasicoccus maritimus,Cytobacillus kochii,Rhodoplanes elegans,Desulfomonile tiedjei,Steroidobacter denitrificans,Planctomycetes bacterium Pan216,Sorangium cellulosum,Bacillus ciccensis,Steroidobacter agariperforans,Cephaloticoccus primus,Geminisphaera colitermitum,Peribacillus simplex,Fuerstia marisgermanicae,Paenibacillus psychroresistens,Prosthecobacter fluviatilis,Verrucomicrobia bacterium IMCC26134,Skermanella rosea,Acidibrevibacterium fodinaquatile,Bradyrhizobium paxllaeri,Neobacillus cucumis,Akkermansia glycaniphila,Paludisphaera borealis,Persicirhabdus sediminis,Peptoniphilus harei,Armatimonas rosea,Cephaloticoccus capnophilus,Planctomycetes bacterium Pla110,Telmatocola sphagniphila,Neobacillus drentensis,Streptomyces luozhongensis,Rubrobacter xylanophilus,Streptomyces burgazadensis,Sandaracinus amylolyticus,Pseudorhodoplanes sinuspersici,Terracidiphilus gabretensis,Sporocytophaga myxococcoides,Tumebacillus ginsengisoli,Solirubrobacter phytolaccae,Variibacter gotjawalensis,Rubrobacter radiotolerans,Sphaerobacter thermophilus,Bradyrhizobium japonicum,Haliangium ochraceum,Gemmata obscuriglobus,Microvirga ossetica,Nitrospira moscoviensis,Sphingomonas sediminicola,Christensenella sp. Marseille-P3954,Reyranella soli,Egibacter rhizosphaerae,Arenimonas daechungensis,Friedmanniella endophytica,Terrimonas suqianensis,Terrimonas aquatica,Thermoleophilum album,Singulisphaera acidiphila,Nitrospira defluvii,Limnoglobus roseus,Pseudonocardia rhizophila,Conexibacter stalactiti,Burkholderiales bacterium GJ-E10,Bacillus sp. IHB B 7164,Rhodopila globiformis,Psychrobacillus sp. AK 1817,Bacillus aryabhattai,Luteolibacter cuticulihirudinis,Nitrosospira multiformis,Chloroflexus aurantiacus,Occallatibacter savannae,Ottowia oryzae,Lacunisphaera parvula,Flavitalea flava,Acidibacter ferrireducens,Bacillus pseudomycoides,Sphingomonas agri,Microbacterium saccharophilum,Opitutus terrae,Sphingomonas daechungensis,Lysobacter caseinilyticus,Planctomycetes bacterium Pla175,Flavisolibacter tropicus,Prosthecobacter vanneervenii,Opitutaceae bacterium TAV5,Bradyrhizobium diazoefficiens,Nitrospira lenta,Flavitalea populi,Bacillus sp. 1NLA3E,Planctomycetes bacterium Mal52,Skermanella stibiiresistens,Roseibacillus ponti,Friedmanniella capsulata,Terrimonas terrae,Ferruginibacter paludis,Reyranella massiliensis,Segetibacter koreensis,Segetibacter aerophilus,Sporosarcina psychrophila,Gemmata massiliana,Microlunatus aurantiacus,Luteolibacter arcticus,Bradyrhizobium valentinum,Mycoplasma sp. (ex Biomphalaria glabrata),Ottowia flava,Skermanella rubra,Parafilimonas terrae,Microvirga brassicacearum,Sphingomonas lutea,Calditerricola yamamurae,Flavisolibacter ginsengiterrae,Nitrosospira briensis,Bacillus sp. Y-01,Peptoniphilus phoceensis,Peribacillus muralis,Fimbriimonas ginsengisoli,Deinococcus pimensis,Friedmanniella luteola,Rudaea cellulosilytica,Quisquiliibacterium transsilvanicum,Alkalihalobacillus decolorationis,Paenibacillus pectinilyticus,Skermanella mucosa,Solirubrobacter taibaiensis,Pedomicrobium americanum,Anaeromyxobacter dehalogenans,Bacillus alkalitolerans,Glutamicibacter arilaitensis,Peptoniphilus lacrimalis,Arthrobacter sp. KBS0702,Ereboglobus luteus,Nordella oligomobilis,Rhodohalobacter halophilus,Pedomicrobium manganicum,Terrimonas soli,Kiritimatiella glycovorans,Thiobacter subterraneus,Holophaga foetida,Haloferula luteola,Roseimicrobium gellanilyticum,Puniceicoccus vermicola,Dankookia rubra,Massilia sp. WG5,Marininema mesophilum,Planctomycetales bacterium,Paenibacillus oryzisoli,Terriglobus albidus,Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20,Massilia putida,Ilumatobacter coccineus,Chloroflexus aggregans,Ramlibacter ginsenosidimutans,Roseiflexus sp. RS-1,Clostridium tepidiprofundi,Pontibacter populi,Pontibacter korlensis,Geobacter pickeringii,Sphingomonas limnosediminicola,Schlesneria paludicola,Thermosulfidibacter takaii,Nocardioides sp. SB3-45,Niastella vici,Planctomycetes bacterium Pan153,Flavisolibacter ginsengisoli,Microlunatus sp. KUDC0627,Nitrobacter vulgaris,Minicystis rosea,Sphingomonas jaspsi,Peptoniphilus indolicus,Cytobacillus depressus,Parafrigoribacterium mesophilum,Ferruginibacter alkalilentus,Brevifollis gellanilyticus,Angustibacter luteus,Candidatus Saccharibacteria bacterium oral taxon 957,Candidatus Babela massiliensis,Desulfurispirillum indicum,Methylacidiphilum fumariolicum,Angustibacter aerolatus,Alkalihalobacillus berkeleyi,Methylacidimicrobium fagopyrum,Aeromonas rivipollensis,Massilia albidiflava,Massilia agri,Lacisediminimonas profundi,Paenibacillus sacheonensis,Massilia timonae,Massilia aerilata,Ramlibacter alkalitolerans,Pantoea vagans,Massilia tieshanensis,Microvirga soli,Noviherbaspirillum suwonense,Dyadobacter crusticola,Massilia plicata,Chungangia koreensis,Mesobacillus foraminis,Massilia umbonata,Psychrobacillus glaciei,Mesobacillus subterraneus,Rhizobium soli,Arthrobacter sp. UKPF54-2,Massilia niabensis,Dyadobacter sediminis,Cupriavidus pauculus,Mesobacillus thioparans,Massilia yuzhufengensis,Noviherbaspirillum canariense,Ensifer adhaerens,Dyadobacter psychrophilus,Caballeronia turbans,Janthinobacterium sp. 17J80-10,Arthrobacter sp. 24S4-2,Massilia oculi,Pseudarthrobacter phenanthrenivorans,Pseudarthrobacter equi,Massilia armeniaca,Noviherbaspirillum aurantiacum,Mesobacillus jeotgali,Pantoea ananatis,Massilia kyonggiensis,Massilia consociata,Pseudomonas fluorescens,Herbaspirillum seropedicae,Noviherbaspirillum soli,Massilia suwonensis,Agrobacterium larrymoorei,Arthrobacter sp. PGP41,Cupriavidus campinensis,Adhaeribacter swui,Daejeonella rubra,Massilia brevitalea,Pantoea agglomerans,Pandoraea pnomenusa,Paenibacillus mucilaginosus,Massilia dura,Arthrobacter crystallopoietes,Massilia pinisoli,Mesobacillus campisalis,Paucimonas lemoignei,Massilia aurea,Massilia agilis,Pseudarthrobacter sp. NIBRBAC000502771,Paenarthrobacter nicotinovorans,Cupriavidus necator,Pseudarthrobacter siccitolerans,Massilia violaceinigra,Paenibacillus sp. Y412MC10,Pedobacter mongoliensis,Pseudarthrobacter chlorophenolicus,Alicyclobacillus acidocaldarius,Caballeronia calidae,Massilia namucuonensis,Solibacillus silvestris,Ramlibacter monticola,Georgfuchsia toluolica,Ramlibacter tataouinensis,Curtobacterium flaccumfaciens,Pseudoduganella eburnea,Rhizobium kunmingense,Pseudarthrobacter sulfonivorans,Massilia arvi,[Empedobacter] haloabium,Paraburkholderia terricola,Pseudarthrobacter sp. NIBRBAC000502772,Massilia niastensis,Massilia haematophila,Metabacillus indicus,Peredibacter starrii,Neobacillus notoginsengisoli,Bacillus mediterraneensis,Pedobacter ginsengisoli,Mesobacillus stamsii,Massilia flava,Pseudarthrobacter sp. NIBRBAC000502770,Massilia jejuensis,Pseudarthrobacter defluvii,Pandoraea sp. XY-2,Burkholderia insecticola,Massilia phosphatilytica,Arthrobacter sp. Hiyo4,Massilia sp. NR 4-1,Pandoraea apista,Paenibacillus lautus,Pedobacter xinjiangensis,Herbaspirillum sp. meg3,Variovorax paradoxus,Pedobacter panaciterrae,Pseudomonas sp. S150,Flavisolibacter galbus,Candidatus Saccharibacteria bacterium oral taxon 955,Achromobacter spanius,Dyadobacter endophyticus,Microvirga zambiensis,Massilia solisilvae,Arcticibacter svalbardensis,Arthrobacter pokkalii,Daejeonella huanghensis,Pseudomonas koreensis,Adhaeribacter aquaticus,Noviherbaspirillum massiliense,Arcticibacter pallidicorallinus,Pseudoduganella violaceinigra,Sinorhizobium fredii,Pseudomonas chlororaphis,Microbacterium testaceum,Herbaspirillum huttiense,Noviherbaspirillum autotrophicum,Flavisolibacter ginsenosidimutans,Paenibacillus thalictri,Microvirga lotononidis,Rhizobium viscosum,Ammoniphilus resinae,Daejeonella oryzae,Noviherbaspirillum denitrificans,Janthinobacterium sp. LM6,Pedobacter quisquiliarum,Dyadobacter fermentans,Janthinobacterium svalbardensis,Pseudarthrobacter enclensis,Kaistia granuli,Pseudomonas syringae,Flavisolibacter rigui,Bacteriovorax stolpii,Microvirga aerilata,Herbaspirillum rhizosphaerae,Daejeonella composti,Microvirga sp. 17 mud 1-3,Herbaspirillum rubrisubalbicans,Flaviaesturariibacter luteus,Janthinobacterium sp. SNU WT3,Alkalihalobacillus algicola,Flavisolibacter aluminii,Chitinophaga ginsengisegetis,Noviherbaspirillum malthae,Stenotrophomonas maltophilia,Arthrobacter sp. QXT-31,Rhizobium grahamii,Stenotrophomonas sp. MYb57,Agrobacterium tumefaciens,Microvirga subterranea,Paenarthrobacter nitroguajacolicus,Daejeonella lutea,Lysobacter dokdonensis,Rhizobium altiplani,Undibacterium terreum,Dyadobacter jiangsuensis,Cohnella candidum,Noviherbaspirillum agri,Adhaeribacter aerolatus,Ramlibacter rhizophilus,Microvirga arabica,Bosea robiniae,Pusillimonas sp. ye3,Massilia chloroacetimidivorans,Achromobacter xylosoxidans,Microvirga makkahensis,Rhizobium leguminosarum,Janthinobacterium agaricidamnosum,Cnuella takakiae,Flaviaesturariibacter terrae,Massilia terrae,Herbaspirillum hiltneri,Arthrobacter globiformis,Arthrobacter alpinus,Dyadobacter ginsengisoli,Ilyomonas limi,Nocardioides cavernae,Oxalicibacterium faecigallinarum,Janthinobacterium sp. 1_2014MBL_MicDiv,Noviherbaspirillum sp. UKPF54,Aggregicoccus edonensis,Rhizobium cauense,Neorhizobium huautlense,Niastella koreensis,Nocardioides tritolerans,Flavitalea gansuensis,Ensifer collicola,Tardiphaga robiniae,Alsobacter metallidurans,Caenimonas koreensis,Naasia aerilata,Brevundimonas denitrificans,Brevundimonas alba,Devosia insulae,Phenylobacterium muchangponense,Sphingosinicella sp. BN140058,Phenylobacterium hankyongense,Arthrobacter pascens,Nocardioides glacieisoli,Devosia sp. A16,Nocardioides caricicola,Frateuria terrea,Beijerinckiaceae bacterium,Rhodocytophaga aerolata,Chitinophaga ginsengisoli,Blastococcus deserti,Beijerinckia mobilis,Leifsonia shinshuensis,Chitinophaga filiformis,Candidatus Saccharimonas aalborgensis,Pontibacter deserti,Sphingomonas rhizophila,Luteolibacter flavescens,Paraburkholderia graminis,Variovorax sp. PAMC 28711,Flavisolibacter metallilatus,Blastococcus aggregatus,Nocardioides opuntiae,Lysobacter terricola,Paenibacillus taihuensis,Pontibacter chitinilyticus,Microvirga vignae,Blastococcus colisei,Bdellovibrio bacteriovorus,Pontibacter brevis,Microvirga pakistanensis,Rhizobium alamii,Blastococcus saxobsidens,Nocardioides pyridinolyticus,Beijerinckia derxii,Paenibacillus rigui,Chitinophaga pinensis,Nocardioides panacihumi,Psychroglaciecola arctica,Leifsonia xyli,Nocardioides aquiterrae,Paenibacillus sp. JDR-2,Altererythrobacter rigui,Paraburkholderia caledonica,Burkholderia sp. CCGE1003,Paenibacillus validus,Planctomycetes bacterium Mal4,Bdellovibrio sp. NC01,Legionella pneumophila,Ohtaekwangia kribbensis,Archangium gephyra,Hyalangium minutum,Beijerinckia indica,Lottiidibacillus patelloidae,Burkholderia thailandensis,Planctomycetes bacterium Q31a,Reyranella terrae,Pirellula sp. SH-Sr6A,Mesorhizobium loti,Bacillus shackletonii,Phycicoccus ginsenosidimutans,Vampirovibrio chlorellavorus,Variovorax ureilyticus,Ohtaekwangia koreensis,Microvirga calopogonii,Chitinophaga japonensis,Bacillus ginsengisoli,Microvirga lupini,Caballeronia pedi,Selenomonas lacticifex,Candidatus Cloacimonas acidaminovorans,Nevskia ramosa,Byssovorax cruenta,Isosphaera pallida,Bryobacter aggregatus,Peptoniphilus grossensis,Afipia broomeae,Humibacillus xanthopallidus,Candidatus Sulcia muelleri,Pseudolysobacter antarcticus,Ilumatobacter nonamiensis,Lysobacter niabensis,Rubrobacter bracarensis,Planctomyces sp. SH-PL62,Pedomicrobium australicum,Vulgatibacter incomptus,Parviterribacter multiflagellatus,Candidatus Kuenenia stuttgartiensis,Criblamydia sequanensis,Bradyrhizobium rifense,Clostridium botulinum,Microvirga massiliensis,Leuconostoc lactis,Methylacidimicrobium tartarophylax,Mizugakiibacter sediminis,Sulfuritalea hydrogenivorans,Jatrophihabitans endophyticus,Acidipila rosea,Kribbella flavida,Pandoraea vervacti,Duganella zoogloeoides,Stenotrophomonas sp. G4,Duganella ginsengisoli,Dyadobacter sp. 32,Stenotrophomonas sp. DAIF1,Achromobacter insolitus,Variovorax ginsengisoli,Pseudomonas putida,Paraburkholderia aromaticivorans,Pedobacter duraquae,Pedobacter steynii,Curtobacterium pusillum,Sphingobacterium sp. G1-14,Pseudomonas frederiksbergensis,Achromobacter kerstersii,Cupriavidus oxalaticus,Achromobacter deleyi,Sphingobacterium sp. B29,Pedobacter sp. PACM 27299,Pseudomonas sp. 31-12,Pedobacter humicola,Erwinia aphidicola,Pedobacter rhizosphaerae,Pseudomonas synxantha,Mucilaginibacter panaciglaebae,Cupriavidus taiwanensis,Cupriavidus basilensis,Niastella hibisci,Solitalea canadensis,Neobacillus novalis,Archangium disciforme,Paenibacillus pocheonensis,Cupriavidus metallidurans,Roseomonas aquatica,Rhizobium phaseoli,Aquaspirillum arcticum,Neobacillus soli,Neorhizobium galegae,Niastella gongjuensis,Cupriavidus pinatubonensis,Hydrogenophilus thermoluteolus,Paenibacillus nebraskensis,Noviherbaspirillum humi,Bacillus kyonggiensis,Burkholderia cenocepacia,Phenylobacterium immobile,Paenibacillus polymyxa,Vitiosangium cumulatum,Caballeronia megalochromosomata,Paenibacillus soli,Bacillus sp. X1(2014),Bosea sp. AS-1,Dyadobacter alkalitolerans,Vitiosangium subalbum,Niastella yeongjuensis,Paenibacillus ehimensis,Collimonas arenae,Bosea sp. F3-2,Massilia glaciei,Stenotrophomonas sp. LM091,Oxalicibacterium horti,Caballeronia concitans,Quasibacillus thermotolerans,Bosea thiooxidans,Burkholderia cepacia,Caballeronia ptereochthonis,Chitinophaga ginsengihumi,Mitsuaria sp. 7,Phenylobacterium panacis,Rhizobium gallicum,Sphingomonas changbaiensis,Geobacter metallireducens,Rhizobium jaguaris,Sphingomonas sp. Cra20,Caballeronia glathei,Ralstonia solanacearum,Bosea minatitlanensis,Lysobacter soli,Rhizobium paranaense,Caballeronia fortuita,Mesorhizobium helmanticense,Achromobacter animicus,Cystobacter gracilis,Lentzea albidocapillata,Burkholderia pseudomallei,Rhizomicrobium electricum,Burkholderia novacaledonica,Variovorax soli,Longimicrobium terrae,Paraburkholderia phymatum,Paenarthrobacter histidinolovorans,Rubellimicrobium mesophilum,Kallotenue papyrolyticum,Flavobacterium sp. HYN0086,Caballeronia glebae,Caballeronia peredens,Acidovorax radicis,Mesorhizobium amorphae,Shinella zoogloeoides,Arthrobacter sp. Rue61a,Burkholderia contaminans,Flavobacterium gossypii,Pseudarthrobacter oxydans,Acidobacterium ailaaui,Geothrix fermentans,Planctomycetes bacterium Pan181,Tumebacillus soli,Geobacter uraniireducens,Thermostilla marina,Nocardioides iriomotensis,Hydrogenispora ethanolica,Stella humosa,Hypericibacter adhaerens,Dyella thiooxydans,Mycolicibacterium holsaticum,Afipia birgiae,Geobacter sp. M18,Thermoanaerobaculum aquaticum,Pradoshia sp. D12,Bradyrhizobium viridifuturi,Thermogutta terrifontis,Desulfallas gibsoniae,Tepidiforma bonchosmolovskayae,Dissulfuribacter thermophilus,Acidisphaera rubrifaciens,Clostridium estertheticum,Longivirga aurantiaca,Anaeromyxobacter sp. Fw109-5,Azospirillum sp. TSA2s,Enterobacter roggenkampii,Paenibacillus periandrae,Siphonobacter intestinalis,Bacillus safensis,Pseudomonas oryzihabitans,Brevibacillus brevis,Paraburkholderia azotifigens,Chitinophaga eiseniae,Paraburkholderia phytofirmans,Pandoraea norimbergensis,Pedobacter kyonggii,Dyella kyungheensis,Curtobacterium sp. BH-2-1-1,Paraburkholderia terrae,Sphingobacteriaceae bacterium GW460-11-11-14-LB5,Caulobacter rhizosphaerae,Phenylobacterium deserti,Filimonas lacunae,Stenotrophomonas bentonitica,Oxalophagus oxalicus,Rhizobium etli,Microvirga guangxiensis,Brevundimonas diminuta,Stenotrophomonas rhizophila,Lysinibacillus sp. YS11,Microbacterium phyllosphaerae,Paenibacillus albus,Microbacterium sp. 1S1,Stigmatella aurantiaca,Pseudoxanthomonas suwonensis,Beijerinckiaceae bacterium RH AL1,Ramlibacter henchirensis,Microvirga flocculans,Methylobacterium terrae,Chitinophaga arvensicola,Planctomycetes bacterium K2D,Frankia inefficax,Rhodoplanes tepidicaeni,Gracilimonas mengyeensis,Ktedonosporobacter rubrisoli,Nitrolancea hollandica,Muricauda lutaonensis,Bacillus anthracis,Marmoricola solisilvae,Paenibacillus konkukensis,Massilia buxea,Paenibacillus vulneris,Burkholderia ambifaria,Variovorax boronicumulans,Pseudomonas graminis,Pigmentiphaga litoralis,Pseudoduganella danionis,Paenibacillus glycanilyticus,Rhizobacter gummiphilus,Fulvimonas yonginensis,Tundrisphaera lichenicola,Vampirococcus sp. LiM,Massilia lurida,Pyxidicoccus fallax,Adhaeribacter aerophilus,Melittangium lichenicola,Bacillus nealsonii,Gellertiella hungarica,Xylophilus ampelinus,Parasegetibacter luojiensis,Bosea lupini,Devosia humi,Chryseolinea soli,Myxococcus fulvus,Rhizobium rosettiformans,Verrucomicrobia bacterium S94,Cohnella abietis,Solirubrobacter pauli,Mahella australiensis,Shimazuella kribbensis,Terrimonas crocea,Lysinibacillus sphaericus,Bacillus cytotoxicus,Clostridium subterminale,Clostridium tertium,Rhodococcus soli,Paenibacillus aceris,Brevibacillus ginsengisoli,Bacillus dafuensis,Mesobacillus zeae,Bacillus songklensis,Clostridium tunisiense,Pedobacter jeongneungensis,Paenibacillus chitinolyticus,Roseomonas aerophila,Mucilaginibacter formosus,Paraburkholderia hospita,Paenibacillus filicis,Tuberibacillus calidus,Massilia alkalitolerans,Mucilaginibacter hankyongensis,Sphingobacterium multivorum,Microbacterium sp. BH-3-3-3,Kineococcus radiotolerans,Rhizobium mesosinicum,Rhodopseudomonas boonkerdii,Nocardioides sp. JS614,Leifsonia lichenia,Nocardioides terrae,Belnapia moabensis,Terrabacter tumescens,Paenibacillus yunnanensis,Bradyrhizobium sp.,Paenibacillus protaetiae,Caballeronia grimmiae,Paenibacillus chondroitinus,Microvirga aerophila,Cryobacterium tepidiphilum,Bradyrhizobium canariense,Cohnella ginsengisoli,Corallococcus macrosporus,Blastococcus xanthinilyticus,Endomicrobium proavitum,Luedemannella flava,Desulfurobacterium indicum,Thermomarinilinea lacunifontana,Methylacidiphilum kamchatkense,Bellilinea caldifistulae,Phycisphaerae bacterium RAS2,Methylibium petroleiphilum,Terrimonas pekingensis,Sulfurisoma sediminicola,Chryseolinea serpens,Nocardioides islandensis,Dactylosporangium aurantiacum,Methylibium sp. Pch-M,Rhodococcus sp. MTM3W5.2,Dietzia kunjamensis,Methylocystis echinoides,Bradyrhizobium lupini,Achromobacter marplatensis,Luteibacter jiangsuensis,Pedobacter terrae,Pseudomonas sp. RU47,Glaciimonas singularis,Chitinophaga aurantiaca,Promicromonospora thailandica,Sphingomonas asaccharolytica,Frateuria aurantia,Cupriavidus sp. USMAHM13,Cupriavidus gilardii,Mucilaginibacter rigui,Sphingomonas montis,Bordetella genomosp. 8,Rhizobium vallis,Afipia felis,Sinorhizobium sp. RAC02,Bradyrhizobium liaoningense,Agrobacterium rhizogenes,Aquicella lusitana,Edaphobacter aggregans,Litorilinea aerophila,Racemicystis persica,Adhaeribacter terrae,Flavitalea antarctica,Marmoricola pocheonensis,Rhodoplanes serenus,Cellulomonas xylanilytica,Candidatus Flaviluna lacus,Lacunisphaera anatis,Pseudomonas psychrotolerans,Pantoea sp. PSNIH1,Methylobacterium platani,Methylobacterium aquaticum,Methylobacterium sp. 17Sr1-1,Curtobacterium herbarum,Cohnella plantaginis,Paenibacillus chartarius,Cohnella saccharovorans,Rummeliibacillus pycnus,Mucilaginibacter corticis,Paenibacillus chinjuensis,Paenibacillus alginolyticus,Dongia mobilis,Paenibacillus aestuarii,Rhizobium freirei,Thermoclostridium stercorarium,Methyloligella halotolerans,Coraliomargarita akajimensis,Planctomycetes bacterium Pla85_3_4,Roseiflexus castenholzii,Burkholderia lata,Burkholderia sp. KBS0801,Klebsiella michiganensis,Paenibacillus illinoisensis,Pandoraea sputorum,Arthrobacter sp. YN,Leclercia adecarboxylata,Enterobacter ludwigii,Leifsonia poae,Sphingomonas roseiflava,Chitinophaga sancti,Peribacillus cavernae,Dyadobacter soli,Burkholderia sp. CCGE1001,Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1
barcode01,198,886,240,30,1014,35,195,33,131,23,166,30,166,36,30,26,188,90,50,64,1119,30,151,19,20,123,56,42,150,28,22,18,39,17,28,113,42,21,35,28,38,19,25,106,191,35,33,40,31,121,75,34,22,34,77,328,58,48,37,49,130,23,16,58,24,91,34,31,40,28,92,29,65,22,18,13,76,20,16,38,17,19,22,67,20,24,44,49,35,24,27,20,44,33,34,26,18,23,49,32,46,17,15,18,16,26,18,19,23,21,38,26,37,18,29,23,19,24,15,19,26,21,23,24,22,20,16,22,20,23,27,22,24,31,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
